ID,Name,Siret,Address,Zip Code,Type ID,Data Pass ID,Is Active,City,City Insee Code,Department Insee Code,Is Experiment,France Services Label,France Services Number,UUID
5378,France Services Sud Briance,21871440000015,5 rue du 19 Mars 1962,87260,1,87211996,true,St Genest sur Roselle,,,false,true,2105,fd26cb7f-0d69-49fc-a128-1c6236d2ef19
5216,SSTRN (Service Social du Travail  de la Région Nord),78370297000022,9 RUE LEON TRULIN,59800,13,26691,true,LILLE,,,false,false,,6df92f3d-cb61-4847-9553-8e3cc8779260
5022,Association MACHOKET,79838686800029,229 Route de Balata,97234,13,97211403,true,FORT DE FRANCE,,,false,false,,39adeae1-a7e3-4b35-9088-8213f8c74afc
5602,Communauté de communes LYONS ANDELLE,20007014200019,ZAE La Vente Cartier - Rue Martin Liesse,27380,90,27312584,true,CHARLEVAL,,,false,false,,df703535-448c-409d-8696-ea97e9260c08
5106,Communauté de Communes de la Plaine Jurassienne,24390108900074,3 PL DU COLLEGE,39120,90,21239,true,CHAUSSIN,,,false,false,,e8b7033b-c010-4fef-aa1e-8c1914ee5f0a
5000,MDS Rethel,2208000490001,rue jean mermoz,08300,5,8311583,true,rethel,,,false,false,,cdaf0489-d2d2-4b03-b082-d2e7430172e0
5049,Espaces DECLIC Aulnay-Sous-Bois,21930005000016,23 Bd de Strasbourg et 8 rue Jacques Duclos,93600,7,93611750,true,AULNAY-SOUS-BOIS,,,false,false,,ff74794c-db48-49ee-bf1f-ea848c2c76e2
5336,France Services de Salles,35600000005362,21 rue du chateau,33770,1,33712037,true,salles,,,false,true,,445ac0b0-f24a-4e3e-94fd-71b3eac98d1e
5050,LES RAYONS,79418504100025,47 rue Georges Sand,93240,9,93211730,true,STAINS,,,false,false,,03d31a8f-4406-4c5c-9436-499f3d65e2b5
5147,CCAS de Saint Clement de la place,26490188500014,9 place de l Église,49370,2,49311914,true,Saint Clément de la Place,,,false,false,,295dac48-51ec-425f-970f-f647df7aede5
5338,Maison France Services de Saint-Vaury,21232470100008,9 rue des écoles,23320,1,23312221,true,Saint-Vaury,,,false,true,3015,86df2de1-656f-493d-bcc9-aae6569c7a8e
5330,Association Trait d'Union Antenne Lodève,32803170300049,"2, bis rue de la Convention",34700,25,34011529,true,Lodève,,34,false,false,,cae825f3-f112-40f2-b270-ea79fe4c3f64
5573,Point info senior - Association Coordination de gérontologie Ségala - Vallée du Tarn et du Viaur,53389641100014,La Clauze,12170,7,12112453,true,Saint-Jean Delnous,,,false,false,,e376f23e-deb3-4919-a1fe-97c269f0b3ec
5315,Mairie de Capdenac,21120052200012,1 AVENUE ALBERT THOMAS,12700,1,12712157,true,CAPDENAC GARE,,,false,true,3069,881481ad-4b38-4758-89ca-40b1526add1d
5273,Mairie Pechabou,213104094,6 rue du fort,31320,2,31312096,true,Pechabou,,,false,false,,9513cbef-2c3d-4754-bc9c-8ebc9a096fb7
5316,UTASI UZEGE GARD RHODANIEN - CD30,22300001900073,Rue du 19 Mars 1962,30200,15,30212136,true,BAGNOLS SUR CEZE,,,false,false,,b62b8109-d691-4d65-a1e8-558412495e5d
5356,RAIL EMPLOI Services,39002332300038,Rue du Léon 29830 PLOUDALMEZEAU,29830,1,22012263,true,PLOUDALMEZEAU,,29,false,true,,62603215-48da-4d53-9d0a-67717865dd8c
5317,UTASI GRAND NIMES - CD30,22300001900073,176 avenue du Président Salvador Allende,30000,15,30012135,true,NIMES,,,false,false,,ccceef36-ca1f-42e8-badf-8b3ec2425b83
5270,Mairie Châtel-Saint-Germain,21570134300018,13 rue Jeanne d'Arc,57160,4,57112060,true,Châtel-Saint-Germain,,,false,false,,bfef86db-9328-4a4d-8809-cb5dfdac111b
5334,CPA LATHUS,33132050700014,LA VOULZIE,86390,25,86311941,true,LATHUS ST REMY,,,false,false,,5f3a132b-8e05-4e2a-80d6-d76b47376c71
5344,Point Justice de la CdC du Sud Gironde,20004397400019,Résidence de l'Horloge - Place de L'Horloge,33210,7,33212244,true,LANGON,,,false,false,,d7052654-4d28-45d8-ba2b-a1f2f4573cdc
4907,France Services de Tournus,48817234700012,17 RUE DE L'HOPITAL,71700,1,71711462,true,TOURNUS,,,false,true,2496,7ec445a1-897d-4983-9fdd-feb16bfbdb8f
5082,Territoire d'action sociale Charente limousine,22160001800016,rue docteur André Bernard,16500,5,16511534,true,CONFOLENS,,,false,false,,371297d1-a50d-48fd-8161-078e679b70e6
5530,Mairie de Fontaine-Etoupefour,21140274800043,2 allée du stade jules quesnel,14790,1,14712059,true,fontaine-etoupefour,,,false,false,,37b2c95b-677b-4171-abef-20577df12a59
5266,CCAS de La Ferté Saint-Aubin,26450027300034,Place Charles de Gaulle,45240,2,45212093,true,LA FERTE SAINT AUBIN,,,false,false,,f6bf0abf-6f4f-4f30-aec6-b0b9ace1285a
5364,Centre Social Municipal Rosa Parks,21260325200124,19 bis avenue de Lyon,26140,28,26112281,true,ST RAMBERT D'ALBON,,,false,false,,997bf44a-a336-4be1-aee9-ce281f428ac3
4941,CO-RÉSO siège de Rennes,33997492500036,9 RUE DE SUEDE,35200,13,23284,true,RENNES,,,false,false,,46408556-9916-4c9a-93b7-ed2a2d99dd63
5407,Maisons départementales de proximité de la Haute-Garonne,22310001700423,1 Boulevard de la Marquette,31090,7,872029,true,Toulouse,,,false,false,,c9c65bb6-756e-420e-8520-1949961829e0
5285,CCAS DE PEGOMAS,26060150500027,"25, avenue de Grasse 06580 PEGOMAS",06580,1,6512114,true,PEGOMAS,,,false,true,,0fb68001-d1f9-4224-9a7c-646e1bd832e8
5100,France services de FAY-SUR-LIGNON,35600000017882,17 place de la croix,43430,1,43411868,true,fay-sur-lignon,,,false,true,1360,f1a07201-8f13-4885-baa9-bff0b4002497
5055,France services Milly-la-Forêt,21910405600011,Place de la République,91490,1,91411660,true,Milly-la-Forêt,,,false,true,537,f39404d0-9c55-4a4d-9b16-fa29bf178f7a
5176,France Services Montmirail,24510088800057,2 Rue Saint Vincent de Paul,51210,1,51211924,true,Montmirail,,,false,true,2425,99eb199e-699c-49fe-b0f5-f4d3d798be73
5073,LA POSTE Geaune,0,2 Rue de la Poste,40320,7,40311837,true,Geaune,,,false,true,247,2554b1b3-4319-45a1-aa1e-22a5fe62b559
4942,CO-RÉSO siège de Plescop,33997492500044,1 rue marguerite Perey,56890,13,11692,true,Plescop,,,false,false,,ca3126b8-ffaa-4920-936d-b841b64fa941
5408,Médiathèque Boris Vian,21910345400225,156 Rue du Pdt F Mitterrand,91160,6,91112321,true,Longjumeau,,,false,false,,d4038df9-48ca-409a-b742-26d3d03b8591
5137,Communauté de Communes Adour Madiran,20007210600012,"21, place corps Franc Pommiès",65500,1,65511683,true,Vic en bigorre,,,false,true,398,94f83cb3-a135-4056-809f-44960f0ddfa3
5105,CMS de Tain l'Hermitage,22260001700016,69 bis rue Jules Nadi,26600,,400121,true,Tain l’Hermitage,,,false,false,,c76c85ff-ea2e-4d1b-a344-3e054fc3899b
5415,Espace France Services Barbezieux-Saint-Hilaire,20002973400015,32 Rue de la Motte,16300,1,16312016,true,Barbezieux-Saint-Hilaire,,,false,false,,0d4e4ed0-0562-4c10-a63d-99287ef75535
5416,MAIRIE DE DIEPPE,21760217600018,BP 226,76203,4,76211615,true,DIEPPE CEDEX,,,false,false,,928221b3-6f19-405e-a5fa-4496e6ab5cc8
5359,Maison France Services Champdeniers,35600000039928,1 place du maréchal juin,79220,1,79212276,true,Champdeniers-Saint-Denis,,,false,true,257,b0facaff-aacb-4b44-bf03-95ed22d96b38
5041,France Services La Septaine,241800374,56 ter rue Saint Exupéry,18520,1,18511692,true,Avord,,,false,true,740,d36ac6ef-6806-4202-81ba-16e5a64b7705
5135,COMMUNE DE ST AMANS SOULT,21810238200015,5 PLACE BARTHELEMY CALVEL,81240,1,81211867,true,SAINT AMANS SOULT,,,false,true,,4f08e00e-1330-4a14-afb5-8b50775b8997
5422,Mairie de seignosse,21400296600015,1998 Avenue Charles de Gaulle,40510,4,40511691,true,Seignosse,,,false,false,,7cbf7a9f-0cfc-4630-a818-36c9865a9815
5144,France Services de LA COURTINE,35600000000132,22 Rue de la liberté,23100,1,23111910,true,LA COURTINE,,,false,true,1191,0a986201-9ad2-4d1a-bf3b-9d9edc6993e0
5423,CCAS DE CAPBRETON,26400063900015,27 Allee du Boudigau,40130,2,40112419,true,Capbreton,,,false,false,,55c7ba1c-76a6-4da8-8bb5-47256625ed52
5420,Association Trait d'Union Antenne Clermont l'Hérault,32803170300049,"25, rue Victor Hugo",34800,13,2662830,true,Clermont l'Hérault,,34,false,false,,4d978b19-6667-4a27-99d0-367744ac6995
5015,Espace Simone Veil d'Angerville,21910016100013,13 Avenue du Général Leclerc,91670,1,91611617,true,ANGERVILLE,,,false,true,549,768d04dd-faf9-4279-847f-2d43297158fa
5438,France services Pont de Montvert sud Lozère,20006913600014,"Rue des écoles, bâtiment de la mairie,",48220,1,48112377,true,Pont de Montvert Sud Lozère,,48,false,false,,2920127b-6a65-4872-9414-023c8269c676
5441,Mairie du Prêcheur,21972219600017,Bourg,97250,1,97212373,true,LE PRÊCHEUR,,,false,false,,5325296e-6318-40b3-8e5f-9b6689f03948
5219,Association Entraide Pierre Valdo - antenne du Gard,43980837900093,125 route d’Avignon,30000,9,42111999,true,NIMES,,,false,false,,f36d6dee-dac5-474b-a677-cc3ac4768942
5457,France Services l'Absie,35600000047695,30 rue de la Poste,79240,1,79212413,true,L'ABSIE,,,false,false,,40554c76-38f7-4a78-a3b5-fabf35f0390b
5094,CCAS de Pau,26640425000141,1 place Samuel de Lestapis,64000,2,64011765,true,Pau,,,false,false,,0282542f-fe36-40c5-8c4f-eece2df44e4e
5184,Maison France Services de PETIT-BOURG,21971118100012,Rue Schoelcher,97170,1,97111664,true,Petit-Bourg,,,false,true,2551,080bf436-ec22-43b9-9606-ce15326a6f3a
5200,France Services Puymirol,35600000011752,26 rue Royale,47270,1,47211899,true,Puymirol,,,false,true,896,8bd8eeaf-03bb-448a-a1b2-0f93b1f27d56
5462,CSC du Barbezilien,42271631600027,3 rampe des mobiles,16300,3,16311537,true,BARBEZIEUX,,,false,false,,e184adfa-dd48-4b64-b611-9dec15fb477d
4879,France Services Bazancourt,3500000015497,83 rue jean jaures,51110,1,51111423,true,bazancourt,,,false,true,1396,841181e2-2eea-439b-b81e-1227502adc50
4720,ESCO Nuits Saint Georges / Gevrey / Beaune / Arnay le Duc,1,20 Rue Jean-François Champollion,21200,5,288100,true,BEAUNE,,21,false,false,,f84ec1da-7beb-4705-ab98-3ac3b0e42148
5487,COMMUNE DE DOAZIT,21400089500018,70 RUE GEORGES CLEMENCEAU,40700,4,40712518,true,DOAZIT,,,false,false,,99c67f2a-6e9e-49a0-9981-f6ad130420b9
5489,CCAS CHILLY-MAZARIN,26910038400024,PLACE DU 8 MAI 1945,91380,2,91312025,true,CHILLY-MAZARIN,,,false,false,,52f15fe1-b3c6-440c-8a63-943ed68a3bcb
5493,MAIRIE DE CAPESTANG,21340052600017,PLACE DANTON CABROL,34310,2,34311624,true,CAPESTANG,,,false,false,,43d21b01-b72d-44c4-a24f-0cdd00dfaae8
5496,France Services Aubiet,35600000018615,14 Avenue du Groupe Scolaire,32270,1,32211799,true,Aubiet,,,false,false,,20e90d36-c3b4-4926-a084-da3f1bfb05fb
5186,"Relais Informatique, Multimédia et Internet (RIMI)",21972222000015,2 rue du Courbaril,97231,476,21431,true,Robert,,,false,false,,411acfbf-a986-4bfe-bad8-6d7bf69127f8
5020,ordisol,83182740700014,4 avenue de Gascogne,31470,13,3688,true,,,,false,false,,966d4a82-ab7b-4f3e-ae93-30b19fe25942
5502,Mairie de Montdardier,21300176100013,133 rue de l'horloge,30120,4,30112076,true,MONTDARDIER,,,false,false,,658efc1f-864e-4a0f-ba4b-8aa74f80802e
5256,France Services GAVRAY-SUR-SIENNE,20008593400012,4 PLACE DE LA MAIRIE,50450,1,50411788,true,GAVRAY-SUR-SIENNE,,,false,true,2621,776b0801-e015-4001-b1f1-e46d0e7c0f76
4929,EPN- HOTEL DE VILLE de Nîmes,21300189400012,1 Place de l'Hôtel de Ville,30000,463,30011465,true,Nîmes,,,false,false,,d4e7cf63-2a3d-4bf8-ad63-5f555cb88256
2486,API Provence DIS,37933347900119,"Nice La Plaine 1, 11 avenue Emmanuel Pontrémoli, Bâtiment E",06200,223,11114,true,Nice,,06,false,false,,84944fd1-0e94-423a-b733-a098dd8f5f7c
5226,Sous-Préfecture de Vitry le François,17510001500031,4 RUE MAITRE EDME,51300,479,39166,true,Vitry le François,,51,false,false,,8c9175d5-b2a7-434d-aa84-8fdea381a0ae
5164,centre social Kaleido,21620628400012,8 rue du Maréchal Leclerc,62221,3,62211732,true,Noyelles-sous-lens,,,false,false,,78d4b8c8-ea1e-4dd4-94fd-f2b085f78183
4867,ESCO Auxonne (CD 21),22210001800019,Anc. Rte nationale,21130,5,287984,true,Auxonne,,,false,false,,f4bc7cb2-fa08-40ca-81d2-4f9b5c401876
5506,Commune de Favières,21800290500014,77 RUE DE L'EGLISE,80120,4,80112437,true,FAVIERES,,,false,false,,7203bbb7-8563-427e-a814-b040f7dcb850
5521,Association le chemin du hérisson,43400744900029,48 bis rue du 8 mai,16270,3,16211445,true,Terres de Haute Charente,,,false,false,,fcbba219-b801-4136-aa8b-020b4ec13057
5527,CCAS de Franqueville-Saint-Pierre,26760340500023,331 rue de la République,76520,1,76511856,true,Franqueville-Saint-Pierre (76),,,false,false,,110e25ae-4d4d-494d-9451-dde9c7b4781e
5574,Confédération syndicale des familles section de Sartrouville,39017766500044,4/6 rue du Marché,78500,9,78511640,true,Sartrouville,,,false,false,,73dca121-53d1-4e29-a430-27a46110cc38
5545,Les restaurants du coeur / les jardins du coeur,38436683700050,32 rue du dolmen,86100,9,86111729,true,senillé saint sauveur,,,false,false,,fadb6323-c662-4ead-8e8a-2e9133af4aab
5546,France services chemin ceinture Saint Benoit,21974010700012,23 Rue des Corbeilles d’Or CHEMIN CEINTURE,97470,1,97412579,true,Saint-Benoît,,,false,false,,3f10230c-bc87-4bb1-9bf3-aed0af94f1df
5547,médiathèque rama m'sa passamainty,22985000300018,4 allée des vert,97605,1,97612190,true,passamainty,,,false,false,,2c0fee1d-afa6-49ec-8e88-0760b18fe369
4895,France Services du Val Fleuri,24700063100017,12 Rue du Tire Sachot,70120,1,70111411,true,lavoncourt,,,false,true,,a560c414-f3e9-47b4-9c1d-7f5ecef6ef7e
5548,France Services Montaigu,21820117600011,"2, Place de l'Hôtel de Ville",82150,1,82111591,true,Montaigu-de-Quercy,,,false,false,,6c899a12-77df-4f8b-8f51-4d8af97f1cbf
5549,France Services Houdain,21620457800019,5 PLACE DE LA MARNE,62150,1,62112589,true,HOUDAIN,,,false,false,,dd05e36d-d886-4f64-ac4a-af0dedd514b3
5081,Le 400 - Tiers Lieu - Fabrique du territoire,53848226600029,12 Place Jean Marie Dauzier,19100,9,19111381,true,Brive La Gaillarde,,,false,false,,ebb32a60-f469-4b23-8875-1c34226d1f0e
5563,France services Torcy,35600000043801,4 Allee Gaston Defferre,77200,1,77212097,true,Torcy,,,false,false,,b2c21e50-e0dc-4c83-ae69-384063330367
3747,CCAS de Rosporden,26290272900066,"10 rue de Reims, 29140 Rosporden",29140,2,29310097,true,Rosporden,,29,false,false,,1f3026c3-41e4-4d39-abf4-355c74d62abb
5569,Mairie d'Armentières,21590017600011,Place du General de Gaulle,59280,4,59212599,true,Armentières,,,false,false,,61ed8b3b-3cd1-43b4-90db-79419b44b460
5582,VIEN A ZOT,39378431900013,1 RUE DU STADE CASE DU PITON,97424,52,97412171,true,PITON SAINT-LEU,,,false,false,,f27268d1-d543-4351-89c3-c7b1af709529
5257,LA  POSTE France Services Gacé,35600000027151,1 Rue  Manet,61230,1,61211727,true,GACE,,,false,true,940,d15ae67b-a437-4beb-be8d-9535d30b3097
5586,Centre social de Blanzy,21710040300013,13 rue Louis Aragon,71450,3,71412624,true,BLANZY,,,false,false,,dc102f88-9421-48ed-b86c-d144fcf62980
5598,Mairie de Bonifacio,21200041800013,Place de l'Europe,20169,1,20112382,true,Bonifacio,,,false,false,,99e9a639-0e33-4777-ad76-accc44063ad0
4866,ESCO Genlis,22210001800019,28 rue des Lilas,21110,5,287983,true,Genlis,,,false,false,,41a5cb8b-284d-4388-a047-e32a0b390614
5014,Mairie de Saint Cezaire sur Siagne,21060118300010,5 rue de la république,06530,2,6511515,true,SAINT CEZAIRE SUR SIAGNE,,,false,false,,6834b267-90c5-48fd-b20d-20e349796e4a
4860,Centre Communal d'Action Sociale d'Erquy,26220091800015,11 Square de l'Hôtel de Ville,22430,2,22411387,true,ERQUY,,,false,false,,6db16450-df5a-4218-8de5-edd9789adbe9
5185,Mairie de Montady,26340319800017,2 avenue des platanes,34310,2,34311476,true,montady,,,false,false,,ee63a4a1-c6d1-4664-86ad-e6949e2b054d
5190,Mairie du 14ème arrondissement de Paris,21750001608780,2 PL FERDINAND BRUNOT,75014,477,33603,true,Paris,,,false,false,,24461839-e789-4477-8c9d-8319e07f202f
4980,CCAS de Givors,26691005800012,1 Place Camille Vallin,69700,2,69711586,true,givors,,,false,false,,a4800918-eee8-4f79-a086-9b1f16412289
5085,France Services Vouillé,35600000040552,11 Rue Gambetta,86190,1,86111649,true,VOUILLE,,,false,true,2671,ef983cb0-6c88-4e81-be2c-96dc7aa9a33e
4129,Régiment du Service militaire adapté de Mayotte,13002016700073,COMBANI,97680,415,24650,true,,97617,976,false,false,,c757f481-5b35-43ac-a450-b5218b0fe16d
775,Maison France Services Combani,1,14 route de Coconi,97680,7,510010,true,Combani,97617,976,false,true,,85a7225e-7c49-4a44-93a4-931cbbbdfb7f
5396,Mairie de tsingoni,20000888600018,Place chandza bolé Tsingoni,97680,1,97612233,true,Tsingoni,97617,976,false,true,,72ce3563-df48-49c5-9acb-4690ee92173b
5498,Espace Numérique de MJC Mangajou - COMMUNE DE SADA,20000887800015,Rue de la Mairie Annexe,97640,1,97610784,true,SADA,97616,976,false,false,,c6913b26-2e98-40c1-a3b0-eb1e54060cd9
106,ASSOCIATION MAHORAISE DE MEDIATION NUMERIQUE (MEDNUM MAYOTTE),89202784800019,10 RUE DU COMMERCE BP 321 MAMOUDZOU CEDEX,97640,,4236,true,,97616,976,false,false,,af26e096-a529-447f-91f2-19e3fe9ff976
5450,Fédération Familles rurales de Mayotte,81041119900013,25 Rue Moussa Baba,97640,52,97612256,true,Sada,97616,976,false,false,,7b1feead-1ed7-47dc-9a9b-0f3761acf28c
257,Ccas de Sada,20005132400016,RUE DU GRAND CADI,97640,,4847,true,Sada,97616,976,false,false,,9798e960-c7f5-4eab-99af-fd6920d854f7
345,CENTRE COMMUNAL D'ACTION SOCIALE PAMANDZI,20004739700019,PL DE LA MAIRIE,97615,2,4932,true,PAMANDZI,97615,976,false,false,,62648543-c68a-4f18-9a3f-ff859e223df3
3007,MAIRIE DE PAMANDZI - Médiathèque,20000886000013,Rue de la Mairie 97615 Pamandzi,97615,34,4324,true,Pamandzi,97615,976,false,false,,a8a2c22c-9c63-4953-b8d3-d096cac7d764
3491,Mairie de Pamandzi - Accueil,20000886000013,PL DE LA MAIRIE,97615,19,21322,true,Pamandzi,97615,976,false,false,,0bd3337b-62a4-4a7f-9624-80c6c4628efb
738,Centre Communal d'Action Sociale Ouagani,20008785600015,PL ZAKIA MADI,97670,,4854,true,OUANGANI,97614,976,false,false,,bfe0ccfb-6342-45ff-b525-13ff27911f4d
773,Mairie de Mtsamboro,120000884500014,PL DE LA MAIRIE,97630,4,3837,true,MTSAMBORO,97612,976,false,false,,0e92f1ff-94a6-48af-9061-ea4154efb69c
232,Maison France Service MTSAMBORO,20006817900015,"Maison France Service, 12 Avenue du Stade de foot d'Hamjago",97630,7,4730,true,M'TSAMBORO,97612,976,false,false,,1c90bc96-0ce2-444e-a4f5-c07bfb6304b7
4128,Espoir et Réussite,80786283400015,32 B RUE DE LA CARRIERE,97600,13,24353,true,,97611,976,false,false,,6b6830ba-911a-48b9-8d29-a2fe9b2c9a19
4579,CARIF-OREF Mayotte / CITE DES METIERS,1300220640013,rue des Manguiers (face au Lycée Younoussa Bamana),97600,446,97610991,true,MAMOUDZOU,97611,976,false,false,,0c4fac2f-072d-4d01-9287-bde01f3a1b6f
3492,Bibliothèque Municipale de Koungou,20000881100016,1 PL DE LA LIBERTE,97600,34,22006,true,,97611,976,false,false,,cd2d97bd-6f88-46de-b007-61fef65cefe1
683,GIP CARIF OREF,13002206400013,RUE DU LYCEE YOUNOUSSA BAMANA,97600,,4783,true,,97611,976,false,false,,b9e78783-a952-4dca-90fc-304b12e0a0d8
2724,Coallia UNITE TERRITORIALE MAYOTTE - CHUI TSOUNDZOU 2,77568030900611,16 CR ST ELOI,97600,13,8071,true,Mamoudzou,97611,976,false,false,,c48c13a3-9e0f-4ac9-a886-898584f8406a
342,CCAS DE MAMOUDZOU,20005158900014,BOULEVARD HALIDI SELEMANI MAMOUDZOU  HOTEL DE VILLE,97600,,4898,true,,97611,976,false,false,,273daf91-f86e-44a9-9b9c-6cdd2016fd61
2619,CAP Numérique Mamoudzou,88177453300015,69 RUE M'GOMBANI,97600,13,12051,true,Mamoudzou,97611,976,false,false,,f437a387-95ed-4218-ab7c-bc16c55d5ca5
4408,MJC de Mamoudzou,20000883700011,1 Boulevard Baobab,97600,138,97610880,true,Mamoudzou,97611,976,false,false,,4fac6fcd-52a3-44c8-b58a-9f3b26368eb2
4193,Département de Mayotte,22985000300018,"8 Bd Halidi Sélémani
BP 101",97600,28,97610559,true,MAMOUDZOU,97611,976,false,false,,9098bd0f-771b-442a-822d-8a63b805579a
340,Conseil départemental de Mayotte,22985000300018,RUE DU COMMERCE,97600,,5067,true,MAMOUDZOU,97611,976,false,false,,8c5f9b8f-0390-42f2-b48d-1dac04e1c70e
3885,UDAF MAYOTTE,80941954200018,31 RUE DE LA CITE DE DOUJANI 2 APP 7,97600,13,25641,true,,97611,976,false,false,,c492dc57-5eb0-4e19-ba6b-a211d211b867
774,Mission Locale de Mayotte,52489427600012,RUE DU STADE CAVANI,97600,7,3864,true,MAMOUDZOU,97611,976,false,false,,8bcc171c-8291-4f2c-82c6-2e69b479f1e6
4388,Ligue de l'enseignement Mayotte,75169971100022,"105 rue Soweto, Soweto",97600,9,97610647,true,Mamoudzou,97611,976,false,false,,c13fdde9-a268-45c4-9906-bea8753b8526
778,WENKA CULTURE,81409613700033,2 RUE DE LAZEREVOUNI,97600,12,4828,true,MAMOUDZOU,97611,976,false,false,,39b199c9-0dd3-4ed5-91cb-4ef76e078fa3
4409,MJC de M'tsapéré,20000883700011,RN Baobab,97600,1,97610883,true,Mamoudzou,97611,976,false,true,,8abf80ba-56ea-4819-b1d6-6dac22c0562f
4064,cpeck,53324494300015,ECOLE PRIMAIRE COROPA II NATIONALE 1,97600,9,97610174,true,koungou,97610,976,false,false,,c560c28f-ee58-4e6f-93a6-1b6230df9604
645,CCAS KOUNGOU,20000881100016,4 Place de l'ancienne mairie,97600,2,510009,true,KOUNGOU,97610,976,false,false,,723187e0-9263-4ee9-9dcb-e1e28e032106
222,CCAS de Kani-Keli,20008106500019,1 Rue de la Mairie,97625,2,4629,true,Kani-Kéli,97609,976,false,false,,c74b08e9-1d33-4634-b57a-f32e2e8d1507
776,Maison France Services de Petite Terre,20005053200015,"4, rue Hôtel de Ville",97615,7,510011,true,Petite Terre,97608,976,false,true,,d9764b17-208b-4327-beb4-938a9c7a79b1
260,Centre Communal d'Action Sociale de Dzaoudzi-Labattoir,20004780100010,11 rue Papa Albert BP 221,97615,2,4775,true,,97608,976,false,false,,9ab1013c-f5c7-4cdd-847c-dc26fe1f91f7
3489,France Services Itinérante du Sud (Communauté de Communes du Sud - CCSud),20006047300010,43 rue Mkoumaféjou - Ancienne Mairie,97660,14,13883,true,,97607,976,false,true,,6d42f278-6618-4bf6-b8ac-e6f23fd6198e
262,CENTRE COMMUNAL D'ACTION SOCIALE DE DEMBENI,20007445800015,PL DE LA MAIRIE,97660,2,4785,true,DEMBENI,97607,976,false,false,,d24d1eee-6857-4887-897c-60b0ec8538fd
4580,Mairie de chirongui,20000877900015,"Mairie de Chirongui, Canton de Chirongui , Mayotte",97620,4,97611045,true,Chirongui,97606,976,false,false,,35d8cc51-5a88-420f-9208-922f392171c7
684,KAZA,53407394500022,24 RUE DE LA CONVALESCENCE BARAKANI,97670,,5837,true,,97605,976,false,false,,56b4d02d-94ac-415f-ba69-a051e818cdc5
3884,LE PARK NUMERIQUE MAYOTTE,89317662800012,"2 VENELLE- ALIMA STARA

Autre adresse :
Fédération Le park numérique
Pascal PIERRE LOUIS
16 avenue de la porte de champerret
75017 Paris",97670,13,24390,true,Mayotte,97605,976,false,false,,af3a4467-11ba-4302-af81-aaa762eabf30
3887,CCAS de Ouanagani,20008785600015,"MJC de Barakani, 60 rue de la convalescence",97670,16,25987,true,,97605,976,false,false,,93dce465-3b4c-4d97-b538-7a07404fad86
3490,NARENDRE HASSONTSI NA YA MAECHA NA AMANI Nayma,88979079600011,RUE DU PPF,97620,355,14662,true,,97604,976,false,false,,a17a6810-7267-4e2b-89ff-4f9cad30f74f
5492,Centre social de Bouéni,20000874600014,Route Tsimidouni,97620,3,97612235,true,Bouéni,97604,976,false,false,,00db90e1-914d-4483-b5df-e05d4bb73755
344,CCAS de Chirongui,20005299100011,PL DE L'HOTEL DE VILLE,97620,,4784,true,,97604,976,false,false,,631cbcb2-c842-4f31-805a-36ae4570877f
5395,CCAS de la commune de Bouéni,20007464900019,1 Rue Abaine,97620,2,97612236,true,Bouéni,97604,976,false,false,,6ad2c358-c989-4519-8581-d882d3c38197
4387,FAHAMOU MAECHA,79867961900014,"17 Rue de CAVANI, Quartier CAVANI, 97660 BANDRELE",97660,9,97610751,true,BANDRELE,97603,976,false,false,,9dbdf614-7e5a-4a66-a72a-4ac994cf2273
255,CCAS DE BANDRABOUA,20005661200019,238 RUE DE L'HOTEL DE VILLE,97650,,4884,true,,97602,976,false,false,,42e99e73-f65f-4165-913a-5bc6f413feae
343,Centre Communal d'Action Sociale de M'Tsangamouji,20007467200011,407 Boulevard Amir Ridjali,97650,,4858,true,,97602,976,false,false,,7a6211c9-b862-46eb-9c51-ad7b9353d1ef
752,CCAS ACOUA,20007534900015,Place de l'Hôtel de ville d'Acoua,97630,2,510013,true,Acoua,97601,976,false,false,,27975f37-9c31-44a5-a7b8-9b4d20961ac2
2216,Cyberbase de Cilaos,24974007700048,4 rue des ecoles,97413,188,8879,true,Cilaos,97424,974,false,false,,58065ad1-9dfe-4bcd-8fb6-f365b49ea1aa
1064,MAISON FRANCE SERVICES DE CILAOS,21974024800014,66 RUE DU PERE BOITEAU,97413,,6102,true,,97424,974,false,true,,3939c53a-a956-465b-a7fd-36d1a1f90863
2623,France Services de Trois-Bassins,21974023000012,28 rue Georges Brassens,97426,14,11304,true,Trois Bassins,97423,,false,true,,6ea80d1f-27d1-429a-9d78-d19cf36eedd7
686,CENTRE COMMUNAL D'ACTION SOCIALE DU TAMPON,26974022100016,256 RUE HUBERT DELISLE,97430,2,13652,true,LE TAMPON,97422,974,false,false,,11996710-a40e-41f1-aae9-c70361780b1a
4194,COMMUNE DU TAMPON (URBANISME),1,137 AVENUE DE L'EUROPE 97430 LE TAMPON,97430,,55113652,true,LE TAMPON,97422,974,false,false,,c57a01bf-5cb5-45cd-8060-0df2a8c09118
4403,APEPS TAMPON,32048812500016,50 RUE VICTOR HUGO,97430,9,97410630,true,LE TAMPON,97422,974,false,false,,b34785e4-9d8a-46b7-b7ae-b46d49b0224e
914,ACCUEIL SOCIAL TAMPON,26974022100016,256 RUE HUBERT DELISLE,97430,,6427,true,LE TAMPON,97422,974,false,false,,a2ccd993-9807-413b-b994-1d4aab40142c
