Name,ID,UUID,Is Active,City Insee Code,Address,Zip Code,Siret,France Services Label,City,Nombre d'aidants,Question 110 → Nombre D'usagers Uniques,Question 109 → Nombre De Demarche Par Structure,Question 99 → Nombre Demarche Argent,Question 107 → Nombre Demarche Etranger,Question 103 → Nombre Demarche Famille,Question 106 → Nombre Demarche Justice,Question 108 → Nombre Demarche Loisirs,Question 102 → Nombre Demarche Papier,Question 104 → Nombre Demarche Social,Question 105 → Nombre Demarche Transport,Question 113 → Nombre Demarche Travail,Question 114 → Nombre Demarche Logement
Fratercité,5152,72ad4d96-7b30-429c-b434-85dee3908394,true,45068,15 Rue Gaston Jaillon,45120,83923341800012.0,false,Châlette-Sur-Loing,2,,,,,,,,,,,,
MISSION LOCALE JEUNES,5153,43568093-3ce8-4f86-95e4-254c0b5788f0,true,36044,24 Rue Bourdillon,36000,38252201900035.0,false,Châteauroux,14,,,,,,,,,,,,
CCAS de Villeurbanne -direction séniors et liens intergénérationnels- SITE MAISON DES AINES,5154,e6c0ac96-e694-41e4-94d1-4294892b6b2e,true,69266,Place Docteur Lazare Goujon,69100,26691018100012.0,false,Villeurbanne,4,,,,,,,,,,,,
CIBC LOIRE,5155,30b56337-17ff-4ae5-b119-2f27606aced2,true,42218,18 Avenue Augustin Dupré,42000,40185574700044.0,false,Saint-Étienne,1,2,1,,,,,,,,,1,
Un moment de détente,5156,067adb75-f053-44d5-9648-5fa572e50dfb,true,69388,24 Rue Saint Mathieu,69008,49136814800012.0,false,Lyon,1,1,1,,,,,,,1,,,
AMLI,5157,15bb2d5e-3ed3-419a-8751-2f7bf7981f12,true,57463,13 Rue Clotilde Aubertin,57000,77561892900308.0,false,Metz,1,,,,,,,,,,,,
CENTRE SOCIOCULTUREL AGORA,5158,b6e9b4ea-d243-45ce-9a0e-a185ac3a4e3f,true,59179,18 Avenue Julien Renard Le Beffroi 1er étage,59282,78386425900180.0,false,Douchy Les Mines,2,15,,,,,,,,,,,
LES MOTS POUR L'ÉCRIRE,5159,33de1395-9f97-4a99-9687-8e2c513f5b52,true,59350,27 rue Jean Bart,59000,53764325600036.0,false,Lille,3,,,,,,,,,,,,
MAIRIE DE HEM,5160,28bfe113-f7e3-4dd2-8127-5b54a347b984,true,59299,42 rue du Général Leclerc,59510,21590299000013.0,false,Hem,1,,,,,,,,,,,,
France Services Agglomération de la Région Château-Thierry,5161,3d702cc3-8d1e-4e56-960d-57732152b27a,true,02292,2 Avenue Ernest Couvrecelle,02400,20007203100129.0,true,Étampes-Sur-Marne,3,8,35,,,,,,1,,,34,
FACE Cote d'Opale,5162,2c5181ae-8f38-4276-91be-ba1494cf2253,true,62193,147 Boulevard Victor Hugo,62100,53897511100021.0,true,Calais,10,,,,,,,,,,,,
Mairie de Noyelles-Godault,5163,593ae6ba-5602-4087-ac20-861265ae0257,true,,38 rue de Verdun,62950,21620624300018.0,false,Noyelles-Godault,2,10,34,11,,5,,,4,2,1,4,7
centre social Kaleido,5164,78d4b8c8-ea1e-4dd4-94fd-f2b085f78183,true,,8 rue du Maréchal Leclerc,62221,21620628400012.0,false,Noyelles-Sous-Lens,2,,,,,,,,,,,,
Centre socioculturel de Fresnes-sur-Escaut,5165,98f8afa2-9087-4410-989c-ad5ce8e05970,true,,36 Rue du Marechal Soult,59970,78386425900198.0,false,Fresnes-Sur-Escaut,1,1,,,,,,,,,,,
CCAS Mairie Flines-lez-Râches,5166,1ba08e4a-3884-46ee-a2f0-d611c9af6175,true,59239,Place Henri Martel,59148,26590239500010.0,false,Flines-Lez-Raches,1,,,,,,,,,,,,
RECHERCHES EMPLOIS BURY,5167,f475e5e1-7557-4f7a-89bd-3783289ae9e4,true,,PLACE JULES FERRY,60250,41529263000019.0,false,Bury,7,3,5,2,,,,,,3,,,
ChezNous Mareuil,5168,6809b721-ba03-4790-b4fa-853c678da238,true,60380,1 chemin du Stade,60890,88026282900018.0,false,Mareuil Sur Ourcq,1,,,,,,,,,,,,
REALFA,5169,355819a9-3aad-446f-a03a-7d6a19b5f7c3,true,62473,96 RUE ROGER SALENGRO,62330,39218092300030.0,false,Isbergues,2,,,,,,,,,,,,
ASF 67,5170,4c3c9da9-da4e-42b3-9830-fe9ebd204ca6,true,67437,14 Rue du Tribunal,67700,44395530700022.0,false,Saverne,2,,,,,,,,,,,,
Commune de Sailly-Flibeaucourt,5171,39ec3723-bf6a-40cc-9bda-d66f23742deb,true,,Mairie - 17 rue de la Mairie,80970,21800651800011.0,false,Sailly-Flibeaucourt,1,,,,,,,,,,,,
Mon Assistant Numérique Audomarois,5172,b59ddb02-0b2e-4ad7-b6e6-35e9560aea58,true,62040,11 Rue de l’Ascenseur,62510,91485689300013.0,false,Arques,1,,,,,,,,,,,,
Assajuco Emmaüs,5173,fc86a9f7-162c-4d50-8b68-f09b066b629b,true,57177,Impasse Jean Laurain,57260,38913592200034.0,false,Dieuze,1,,,,,,,,,,,,
France Services  Saint-Rémy-en-Bouzemont,5174,f876770a-5cf4-43b0-a98d-50c447fbb9b6,true,51513,23 Rue du Radet,51290,20004299200012.0,true,Saint-Remy-En-Bouzemont-Saint-Genest-Et-Isson,1,,,,,,,,,,,,
France Services Anglure,5175,90bdf880-9f96-4d54-bd63-82511942420c,true,51009,26 Rue de Chalons,51260,35600000014218.0,true,Anglure,0,,,,,,,,,,,,
France Services Montmirail,5176,99eb199e-699c-49fe-b0f5-f4d3d798be73,true,,2 Rue Saint Vincent de Paul,51210,24510088800057.0,true,Montmirail,1,,,,,,,,,,,,
FRANCE SERVICES FAULQUEMONT,5177,34e793a8-f56b-498d-b93a-c819b63f09d8,true,57209,Place de l'Hôtel de Ville,57380,21570209300018.0,true,Faulquemont,2,1,1,1,,,,,,,,,
France Services Bitche,5178,3afbd6bd-a2e7-49a9-b110-0cdcb97287c5,true,,2 rue du Général stuhl,57230,20006944100018.0,true,Bitche,1,,,,,,,,,,,,
Ligue de l'enseignement des Vosges,5179,78c43198-f82d-4ddd-99a6-a1c84789997c,true,88160,15 Rue Général de Reffye,88000,78344108200030.0,false,Épinal,1,,,,,,,,,,,,
DIRECTION DES AFFAIRES SOCIALES ET DES SOLIDARITÉS ( DASS),5180,e599c9e6-6a94-47ff-bdd6-5ccf2eedd415,true,97229,Anse Madame,97233,26972029800018.0,false,Schœlcher,1,,,,,,,,,,,,
MAIRIE d'Amnéville,5181,40ac2ddb-c6fa-418d-a7f8-d62380736931,true,57019,36 Rue des Romains,57360,21570019600011.0,false,Amnéville,1,9,11,8,,,,,,3,,,
Association ARS,5182,1e2b7b92-e348-477c-8baf-e92677f7892c,true,54265,12 Avenue des Erables,54180,32174856800292.0,false,Houdemont,10,,,,,,,,,,,,
Service insertion et médiation sociale,5183,197082a9-7724-4027-b150-5b0e51e44e81,true,97115,2eme etage ANNEXE Mairie,97129,21971115700012.0,false,Lamentin,1,,,,,,,,,,,,
Maison France Services de PETIT-BOURG,5184,080bf436-ec22-43b9-9606-ce15326a6f3a,true,,Rue Schoelcher,97170,21971118100012.0,true,Petit-Bourg,1,,,,,,,,,,,,
Mairie de Montady,5185,ee63a4a1-c6d1-4664-86ad-e6949e2b054d,true,,2 avenue des platanes,34310,26340319800017.0,false,Montady,1,,,,,,,,,,,,
"Relais Informatique, Multimédia et Internet (RIMI)",5186,411acfbf-a986-4bfe-bad8-6d7bf69127f8,true,,2 rue du Courbaril,97231,21972222000015.0,false,Le Robert,7,,,,,,,,,,,,
CCAS de Pont-de-Buis lès Quimerc'h,5187,9901fd10-4c22-498a-a55a-7ddc763a7457,true,,2 Esplanade du Général de Gaulle,29590,26290221600015.0,false,Pont-De-Buis Lès Quimerc'H,1,,,,,,,,,,,,
mairie  erquy,5188,c0d44a3c-6a51-4b3c-8260-adfb0f5f90e9,true,22054,11 Square de l'Hôtel de Ville,22430,21220054700017.0,false,Erquy,2,,,,,,,,,,,,
Communauté de communes des Portes Eureliennes d'ïle-de-France - Relais Jeunes,5189,a11d7686-1bcf-4652-a63c-a94881dc0722,true,28140,6 Place Aristide Briand,28230,20006995300012.0,false,Épernon,1,,,,,,,,,,,,
Mairie du 14ème arrondissement de Paris,5190,24461839-e789-4477-8c9d-8319e07f202f,true,,2 PL FERDINAND BRUNOT,75014,21750001608780.0,false,Paris,2,,,,,,,,,,,,
Maison de l'emploi et de la Formation,5192,1be4b312-f297-4cdf-8ac6-daf9f19e5dd5,true,,6 Rue de la Bonneterie,02700,49072893800013.0,false,Tergnier,1,,,,,,,,,,,,
Mairie de Créteil,5193,b7029c7d-8119-4d2a-a1aa-72240a6630f5,true,,1 Place Salvador Allende,94000,21940028000018.0,false,Créteil,7,,,,,,,,,,,,
Mairie de Créteil - Service Affaires Civiles,5194,7f9692cf-a545-4532-aaeb-10dd0ec78eab,true,94028,Place Salvador Allende,94000,21940028000018.0,false,Créteil,6,,,,,,,,,,,,
Mairie de Créteil,5195,b067e8c2-e266-422b-b7c8-375ad7527744,true,94028,Place Salvador Allende,94000,21940028000018.0,false,Créteil,8,1,3,,,,,,3,,,,
Maisons France Services du Pays de Fénelon,5196,dc35f81b-d051-4daa-8481-d1735b3d6add,true,24081,654 route de la dordogne,24370,20004083000016.0,true,Carlux,0,,,,,,,,,,,,
France services de Riberac,5197,7b239a65-14e1-4712-b0c8-b5db05fa897f,true,24352,3 Avenue Amiral Augey Dufresse,24600,52142557900013.0,true,Ribérac,0,,,,,,,,,,,,
France services Gouzon,5198,10493e44-6d3a-4d4f-8d94-08603bba7046,true,23093,19 Rue d'Alcantera,23230,20006754400425.0,true,Gouzon,2,27,101,22,,6,,,2,23,29,19,
France services sainte fereole,5199,96138007-71b7-407d-a6cb-f8a218a61d1b,true,,Allée de la mairie,19270,21192020200010.0,true,Sainte Fereole,2,,,,,,,,,,,,
France Services Puymirol,5200,8bd8eeaf-03bb-448a-a1b2-0f93b1f27d56,true,,26 rue Royale,47270,35600000011752.0,true,Puymirol,1,,,,,,,,,,,,
France Services Laplume,5201,40bda4f6-2159-4e60-a787-bbb794f6dd80,true,47137,2 Boulevard du Couchant,47310,35600000011707.0,true,Laplume,1,11,,,,,,,,,,,
CCAS de Gradignan,5202,161ab9b7-a011-4634-8b87-640ed594aafd,true,33192,Allée Gaston Rodrigues,33170,21330192200018.0,false,Gradignan,1,,,,,,,,,,,,
France Services Ars Sur Moselle,5204,d6b59262-4664-479f-bbd4-5f0b2d93c318,true,57032,1 Rue de l' Abbé Thouvenin,57130,21570032900018.0,true,Ars-Sur-Moselle,2,,,,,,,,,,,,
Pole de prévention spécialisée Dax,5205,113a90f4-0e49-4478-aa8d-b08fc138272f,true,40088,4 Impasse Saint-vincent-de-paul,40100,22400001800016.0,false,Dax,1,,,,,,,,,,,,
Bus France Services ccaop,5206,942d4f07-06bf-4215-bb91-0ea58f9c6c91,true,84029,252 Rue Louis Joseph Gay Lussac,84850,24840016000094.0,true,Camaret-Sur-Aigues,0,,,,,,,,,,,,
CCAS DE LA TRINITE,5207,4511859a-bee8-4a83-8f21-9ded9b2152a1,true,,19 RUE DE L'HOTEL DE VILLE,06340,26060200800013.0,false,La Trinite,3,,,,,,,,,,,,
CCAS Chateau Arnoux Saint Auban,5208,f98226c9-22cf-4781-be2f-9f0a16578309,true,,7 Place Péchiney,04600,26040061900011.0,false,Château-Arnoux-Saint-Auban,1,,,,,,,,,,,,
Association AVEC NOUS,5209,906f7252-ad81-47bf-a3ff-fe6fb721a9b1,true,13214,Avenue alexandre ansaldi,13014,82838229100015.0,false,Marseille,2,1,,,,,,,,,,,
CCAS de Romilly-sur-Seine,5210,f8a74fa6-ccc6-49e4-ac68-6730da8bfe68,true,,13 rue Jean-Jacques Rousseau,10100,26100317200010.0,false,Romilly-Sur-Seine,4,1,,,,,,,,,,,
Mairie de Laneuveville-devant-Nancy,5211,b24a80ea-5986-4da7-87c4-acf2a44b117f,true,54300,35 Rue du Général Patton,54410,21540300700010.0,false,Laneuveville-Devant-Nancy,2,,,,,,,,,,,,
COMMUNE DE METZING,5212,b2afbb29-10a0-4230-9897-2c3ead7b2d54,true,,35 RUE PRINCIPALE,57980,21570466900013.0,false,Metzing,1,,,,,,,,,,,,
France services Amiens Étouvie,5213,664cdf75-1e26-49c0-b275-e530d44c6ca3,true,80000,3 place du Pays d'Auge,80000,21800019800018.0,true,Amiens,0,,,,,,,,,,,,
France services Amiens Pierre Rollin,5214,397d8950-07f2-4649-979f-14c1c0408e08,true,80090,Rue du 8 mai 1945,80090,21800019800018.0,true,Amiens,3,,,,,,,,,,,,
Espace France Services de Lamentin,5215,b672089d-34d4-4f56-b9ab-87621af5e1d7,true,,Rue de la République,97129,21971115700012.0,true,Lamentin,4,52,,,,,,,,,,,
SSTRN (Service Social du Travail  de la Région Nord),5216,6df92f3d-cb61-4847-9553-8e3cc8779260,true,,rue Eugène Jacquet,59700,78370297000022.0,false,Lille,10,,,,,,,,,,,,
CIAS Grand Auch Coeur de Gascogne,5217,e3fa28fb-48ef-4069-a470-05c4f7f9c87a,true,33063,Rue Pasteur,32350,20000011500010.0,false,Auch,3,,,,,,,,,,,,
France Service Luz-Saint-Sauveur,5218,bdaa34a2-119f-4df3-986b-bc44fa0d9674,true,65295,1 Rue d'Ossun Prolongée,65120,20007081100019.0,true,Luz-Saint-Sauveur,3,,,,,,,,,,,,
Association Entraide Pierre Valdo - antenne du Gard,5219,f36d6dee-dac5-474b-a677-cc3ac4768942,true,,125 route d’Avignon,30000,43980837900093.0,false,Nimes,1,,,,,,,,,,,,
PREFECTURE de l'AIN,5220,706b65bd-e4ea-48fa-9153-ea7e84716264,true,01053,45 avenue d'alsace lorraine,01000,17010001000017.0,false,Bourg-En-Bresse,1,,,,,,,,,,,,
france services Gerzat,5221,824dd008-4baa-4f2b-a55f-bcf899f0bc27,true,63164,4 place du Docteur Pommerol,63360,21630164800012.0,true,Gerzat,2,8,5,1,,,,,1,3,,,
France Services Saint Romain d'Ay,5222,69877430-d0d9-421b-a05d-363c1a346955,true,,"40, Place de la Fontaine",07290,21070292400015.0,true,Saint Romain D'Ay,2,11,26,2,,,,,,4,,20,
ADSEA01,5223,cd5d5de7-575d-44b4-8b59-bc4946509dac,true,01289,526 Rue Paul Verlaine,01960,77931148900040.0,false,Péronnas,3,,,,,,,,,,,,
MAISON FRANCE SERVICES DE BROU,5224,d542117a-b6e8-4151-87b0-828b0394cb49,true,,Place de l'Hôtel de Ville,28160,21280061900018.0,true,Brou,1,,,,,,,,,,,,
CCAS CARNAC,5225,34311b5f-38f1-475e-baa7-2b90fc3f9ae2,true,56034,24 Rue du Tumulus,56340,26560072600011.0,false,Carnac,1,,,,,,,,,,,,
Sous-Préfecture de Vitry le François,5226,8c9175d5-b2a7-434d-aa84-8fdea381a0ae,true,,4 RUE MAITRE EDME,51300,17510001500031.0,false,Vitry Le François,2,,,,,,,,,,,,
Communauté de Communes Nièvre & Somme,5227,b419bf34-cd23-4d69-b141-6c9ccacbc34a,true,80318,1 Allee des Quarante,80420,20007122300016.0,false,Flixecourt,1,,,,,,,,,,,,
Communauté de communes OSARTIS MARQUION,5229,51b89b30-ea61-4da7-8c59-c94eb743747f,true,,rue Jean Monnet,62490,20004404800011.0,false,Vitry En Artois,2,2,,,,,,,,,,,
Villenvie,5230,75a8b73a-6851-4549-8014-99ecc425e14a,true,59183,Rue de la République St Pol,59140,38390552800055.0,false,Dunkerque,9,,,,,,,,,,,,
La Fabrique Defi,5231,de77c865-7195-4c05-98c6-9d3ce8b86fd1,true,,21 rue Mollien BP 17,62101,32938109900053.0,false,Calais,1,,,,,,,,,,,,
Communauté Urbaine d'Arras,5232,e3083262-520c-4770-b57d-2b8bda807c56,true,62041,146 Allee du Bastion de la Reine,62000,20003357900018.0,false,Arras,3,1,,,,,,,,,,,
france services DABO,5233,19c647fe-c91a-4234-a311-0b1090c93a6a,true,,10 PLACE DE L EGLISE,57850,35600000032754.0,true,Dabo,0,,,,,,,,,,,,
EFS Chalindrey,5234,0acba92c-72b6-4884-9d4d-4c7332fc327c,true,52093,16 Rue de la Libération,52600,20007033200016.0,true,Chalindrey,3,,,,,,,,,,,,
EFS Bourbonne-les-bains,5235,8381b5e5-09e0-436e-a311-ba035da9c0a3,true,52060,Impasse du Château,52400,20007033200016.0,true,Bourbonne-Les-Bains,3,,,,,,,,,,,,
Association Familles Rurales de Deville-Laifour,5236,e4a765ed-9944-4077-8489-499ff93a699a,true,08139,265 Rue Clement Pierlot,08800,30098959700012.0,false,Deville,1,,,,,,,,,,,,
Sous-préfecture Commercy,5238,ec1df689-edef-463f-96df-c26d47e399da,true,55122,22 Avenue Stanislas,55200,17550001600035.0,true,Commercy,5,1,1,,,,,,1,,,,
Mairie de la Croix Valmer,5239,37e70118-f98a-4702-8bfa-e932e844d0c6,true,83048,102 Rue Louis Martin,83420,21830048100015.0,false,La Croix-Valmer,1,,,,,,,,,,,,
AFPA,5240,ddb270be-5d0b-4d3f-aeef-f47be48d0175,true,13047,Avenue Félix Gouin,13800,82436343600166.0,false,Istres,1,,,,,,,,,,,,
Solidarité Pour Réussir,5241,ea1d149c-762e-4c6f-8b73-a871dcefdfe8,true,74010,4bis Avenue du pont de tasset (Cran-Gevrier),74600,48459482500032.0,false,Annecy,2,,,,,,,,,,,,
Udaf du Rhône et de La Métropole de Lyon,5242,0554f036-a824-45d0-9783-d5beb1ae3939,true,69387,12 Rue Jean-Marie Chavant,69007,77984701100037.0,false,Lyon,6,2,,,,,,,,,,,
SAINT MARCEL EN MARCILLAT,5243,bf1bdfcb-cc3c-401a-b7ad-8b71e6f93fc0,true,03244,7a Route du Pont de Rameau,03420,21030244400018.0,false,Saint-Marcel-En-Marcillat,1,2,15,5,,,,,,,10,,
AATES,5244,d1847eb8-1454-44d8-b71a-14302b6424c1,true,,17/19 rue André GIDE,74000,77662560000031.0,false,Annecy,6,,,,,,,,,,,,
PEP15/CIRHAA,5245,0b3c8275-f861-411c-bd8c-f141f5f30276,true,15014,25 Avenue des Prades,15000,77907804700072.0,false,Aurillac,1,,,,,,,,,,,,
Centre d'Animation sociale - Toile de Graines,5246,c9514e13-007d-4499-ad3c-159be81cee77,true,49021,2 Rue de Lorraine,49250,20005889900010.0,true,Beaufort-En-Anjou,0,,,,,,,,,,,,
Centre Hospitalier Charles Perrens,5247,41386fc9-0acb-4ac3-b61c-741dbf5d32c5,true,33199,121 rue de la Bechade,33076,26330584900014.0,false,Bordeaux,10,,,,,,,,,,,,
GIP DSU DE BAYONNE ET DU PAYS BASQUE,5248,bbfbe397-16a3-49fa-92f2-368cdbb32318,true,64102,7ter Esplanade Jouandin,64100,18640905800028.0,false,Bayonne,7,,,,,,,,,,,,
INSERTION TRAVAIL EDUCATION CULTURE (ITEC),5250,7b736698-575e-472f-8012-461745b4d937,true,06069,28 Avenue Mathias Duval,06130,39492565500034.0,false,Grasse,1,,,,,,,,,,,,
France Services des Monts d'Arrée,5251,1461e639-c602-4a5d-b1c3-235ea4a46c85,true,29081,12 Rue du Docteur Jacq,29690,20006719700018.0,true,Huelgoat,1,,,,,,,,,,,,
France services Amiens Nord,5252,6827ab1f-47c9-437c-957f-d2029480a1b4,true,80021,39 avenue de la Paix,80000,21800019800018.0,true,Amiens,2,,,,,,,,,,,,
Maison Pour Tous Saint EXUPERY - VILLE D'AGEN,5253,f8a0352b-3f29-4d40-a852-b9cddedb5f14,true,47001,Rue Louis Lavelle,47000,21470001500016.0,false,Agen,1,,,,,,,,,,,,
Village Solidarité Grande Errance,5254,da55b1dc-44c7-4ee7-816b-8124e2efbf60,true,14118,29bis Rue du Marais,14000,78866686500027.0,false,Caen,1,7,57,31,,1,1,,,20,,3,1
Espace Public Numérique Brécey,5255,3a867ea2-022e-4895-b059-37664ed35f73,true,,7 bis Rue Louis René le Berriays,50370,20006942500011.0,true,Brecey,1,,,,,,,,,,,,
France Services GAVRAY-SUR-SIENNE,5256,776b0801-e015-4001-b1f1-e46d0e7c0f76,true,,4 PLACE DE LA MAIRIE,50450,20008593400012.0,true,Gavray-Sur-Sienne,1,,,,,,,,,,,,
LA  POSTE France Services Gacé,5257,d15ae67b-a437-4beb-be8d-9535d30b3097,true,,1 Rue  Manet,61230,35600000027151.0,true,Gace,1,1,,,,,,,,,,,
France Services Ahun,5258,d0571cd3-edd5-481e-8592-bcd977e69845,true,23001,6 Place Jacques Lagrange,23150,21230010700019.0,true,Ahun,3,,,,,,,,,,,,
AGBF,5259,d265a555-da93-4255-b757-342c4c17d307,true,64102,14 Chemin de Bellevue,64100,77563761400311.0,false,Bayonne,6,,,,,,,,,,,,
Point d'accès au droit du 20ème arrdt,5262,8f1604de-2ed7-41cc-891a-cd2618cce0cf,true,75120,18 Rue Ramus,75020,45101859200027.0,false,Paris,3,1,,,,,,,,,,,
Association Belleville Citoyenne,5263,1b641152-6f9e-40c2-b52c-caaaad287de7,true,75120,18 Rue Bisson,75020,53487056300044.0,false,Paris,1,,,,,,,,,,,,
Lyon Métropole Habitat,5264,0d89abbf-43fa-4b4f-ba59-994febf875ea,true,69383,194 Rue Duguesclin,69003,81375594900019.0,false,Lyon,2,2,1,,,,,,,1,,,
EI Girard Hervé - mon assistant numérique,5265,934b9dcf-bc46-4063-bcbb-bf129edb4c28,true,38404,80 Chemin du Pre du Four,38420,94791491700010.0,false,Saint-Jean-Le-Vieux,1,,,,,,,,,,,,
CCAS de La Ferté Saint-Aubin,5266,f6bf0abf-6f4f-4f30-aec6-b0b9ace1285a,true,,Place Charles de Gaulle,45240,26450027300034.0,false,La Ferte Saint Aubin,6,,,,,,,,,,,,
CCAS DE SERVON-SUR-VILAINE,5267,2300cb04-c262-419b-a066-bafdefb8e5ab,true,35327,Rue Théodore Gaudiche,35530,21350327900019.0,false,Servon-Sur-Vilaine,1,,,,,,,,,,,,
UDAF de la Savoie,5268,2cd1e7f7-09ed-41b0-a443-bce6d53eb031,true,73065,28 Place du forum,73000,77646708600042.0,false,Chambéry,21,,,,,,,,,,,,
Mairie Châtel-Saint-Germain,5270,bfef86db-9328-4a4d-8809-cb5dfdac111b,true,,13 rue Jeanne d'Arc,57160,21570134300018.0,false,Châtel-Saint-Germain,1,,,,,,,,,,,,
"FRANCE SERVICES MONTS, RANCE ET ROUGIER",5271,6e342b41-5d54-44de-b0a1-bae2b3260877,true,,Les Hauts du Sériguet,12370,20006716300010.0,true,Belmont-Sur-Rance,1,,,,,,,,,,,,
Pavillon blanc Henri-Molina,5272,b2c9864a-6bb5-4847-bda2-9a5194f75dcc,true,31149,1 Place Alex Raymond,31770,21310149600015.0,false,Colomiers,1,,,,,,,,,,,,
Mairie Pechabou,5273,9513cbef-2c3d-4754-bc9c-8ebc9a096fb7,true,,6 rue du fort,31320,21310409400056.0,false,Pechabou,1,,,,,,,,,,,,
France services Saint-Georges-de-Luzencon et Creissels,5274,87c36a4f-5ab9-4c30-8625-21eb969cf25d,true,12225,10 Rue des Balses,12100,21120225400010.0,true,Saint-Georges-De-Luzençon,1,,,,,,,,,,,,
France Services Aveyron Bas Ségala Viaur,5275,c2396fc7-5959-4fd3-8764-4c119e11f850,true,12198,3 Rue du Balat,12240,24120080700139.0,true,Rieupeyroux,1,12,153,,,,,,,7,70,76,
A Domicile Hérault,5276,656cb29d-692f-4c0e-aae0-4e7055e57c70,true,34172,134 Avenue de Palavas,34070,77606058400062.0,false,Montpellier,45,,,,,,,,,,,,
France Services monts de randon,5277,2558bd03-f1d6-42cb-8029-fb23e6028aa5,true,48127,Place du Foirail (Rieutort-de-Randon),48700,20008522300010.0,true,Monts-De-Randon,2,1,1,,,,,,,,1,,
Commune de Gévezé,5278,355e5b59-1e84-423a-869f-9ab396776f25,true,35120,Espace des Droits de l'Homme,35850,21350120800010.0,false,Gévezé,3,,,,,,,,,,,,
CLIC des Portes de Bretagne,5279,5cf42c79-00e0-4b50-873e-9fd57c83853a,true,35360,4 Jardins de la Tremoille,35500,26350338500019.0,false,Vitré,2,,,,,,,,,,,,
France Services de Castres,5280,8975dbe6-59ff-4aac-8ea7-9975cda620ef,true,81065,16 boulevard Georges Clemenceau,81100,17810001200024.0,true,Castres,4,5,17,,,,,,8,,9,,
MAIRIE DE SERCHES,5281,a4ca95e7-b1e9-495c-bed5-f746ce1ef604,true,02711,7 Rue Principale,02220,21020684300018.0,false,Serches,1,,,,,,,,,,,,
Centre Social et Culturel de Marcq en Baroeul,5282,46d5ee74-4829-4813-8bb3-af821e552507,true,59378,69 Boulevard Clemenceau,59700,78373708300023.0,false,Marcq-En-Barœul,1,,,,,,,,,,,,
Centre Social Intercommunal La Maison du Chemin Rouge,5283,7a11e221-fe41-4967-8dd9-c3227e799165,true,59220,80 Chemin Rouge,59155,42305544100012.0,false,Faches-Thumesnil,1,,,,,,,,,,,,
Mairie d'Hyères,5284,ae85354e-354a-4acf-b589-b30a1cfaed7e,true,83069,12 Avenue Joseph Clotis,83400,21830069700016.0,false,Hyères,1,,,,,,,,,,,,
CCAS DE PEGOMAS,5285,0fb68001-d1f9-4224-9a7c-646e1bd832e8,true,,"25, avenue de Grasse 06580 PEGOMAS",06580,26060150500027.0,false,Pegomas,1,,,,,,,,,,,,
Association des femmes et enfants victimes de violence AFEVV,5286,5d89d9a7-05d4-4a93-8364-ec0b2f94ce30,true,97422,Rue Dachery,97430,51149530100018.0,false,Le Tampon,1,,,,,,,,,,,,
CCAS Saint-Paul,5287,bf26da0a-678a-4f63-9276-203409976fea,true,97415,19 Rue Evariste de Parny,97460,26974015500016.0,false,Saint-Paul,6,20,,,,,,,,,,,
"Service de Prévention, d'accompagnement et d'insertion à la Désirade (SPRAID)",5289,9473460e-ac9d-4728-9fe3-c657e54eb75e,true,97110,76 Rue Philippe Pain,97127,43048674600026.0,false,La Désirade,1,,,,,,,,,,,,
DÉ MEN POU DÈMEN - POU NOU TOUT,5290,3ee9e7dd-c266-4014-a676-4c778314fc5a,true,97116,Boisvin,97111,79987383100058.0,false,Morne-À-L'Eau,1,,,,,,,,,,,,
EPN de Pointe-Noire,5291,f03af9ad-60c3-459a-ac57-52463b0998e7,true,97121,Rue Jean Ignace,97116,21971121500018.0,false,Pointe-Noire,3,,,,,,,,,,,,
mairie de Sainte-Marie,5292,c5e30f1e-d832-4830-abae-1dc08ebea814,true,97228,1 Pl de l’Hotel de Ville,97230,21972228700014.0,false,Sainte-Marie,1,,,,,,,,,,,,
Bus France services de Saint-Laurent-du-Maroni,5293,d73511a4-f62c-4369-82f1-3aa0056bd7d4,true,97311,4 Boulevard Malouet,97320,17973001500064.0,true,Saint-Laurent-Du-Maroni,1,,,,,,,,,,,,
Maison France services Siaugues-Sainte-Marie,5294,2cd0f4bf-47a4-41c8-ac8b-23322b4e4812,true,43239,Place du Général Lafayette,43300,21430239000015.0,true,Siaugues-Sainte-Marie,1,,,,,,,,,,,,
Commune de Louvres,5295,73f21857-00b1-4035-b2a4-252153070c76,true,95351,84 Rue de Paris,95380,21950351300018.0,false,Louvres,2,,,,,,,,,,,,
Commune de Marly-la-Ville,5296,b46c12b8-8d44-432c-9c9d-2fcc292a0327,true,,10 rue du Colonel Fabien,95670,21950371100018.0,false,Marly-La-Ville,4,,,,,,,,,,,,
Commune d'Ennery,5297,35f727cc-7867-412b-98ee-5ae49d833240,true,,Rue du Moutier,95300,21950211900015.0,false,Ennery,3,,,,,,,,,,,,
Association COALLIA Osny et Montigny,5298,4bd2876f-159e-468a-a489-a91cc82af2ec,true,95127,3 allée des platanes,95000,77568030900611.0,false,Cergy,5,,,,,,,,,,,,
SNL Paris,5299,ac8f8b1e-1d80-4922-9935-839205c29126,true,,173 Avenue Jean Jaurès,75019,41112508100041.0,false,Paris,1,,,,,,,,,,,,
