name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,older_65_rate,nscol15p_rate,total
CC de l'Aire à l'Argonne,epci,200066140,6.1411402157164865,7.38597842835131,5.867488443759631,6.571956856702619,6.682588597842835,6.529830508474577
CC de Commercy - Void - Vaucouleurs,epci,200066157,8.766909188897872,8.724961825204348,6.871418305937303,6.330458995778317,8.128581694062696,7.764466001976108
CC Val de Meuse - Voie Sacrée,epci,200066165,6.738095238095238,8.000329163923634,5.641759929778363,5.276058810621023,6.944261575597981,6.520100943603248
CC de Damvillers Spincourt,epci,200066173,7.796138902379796,8.256677999028655,5.592763477416222,4.418771248178728,7.580500242836329,6.728970373967947
CC Arize Lèze,epci,200066223,7.239350912778905,8.074497510602987,5.311635626037249,7.740549511340586,6.150101419878296,6.9032269961276045
CC des Portes d'Ariège Pyrénées,epci,200066231,4.41166493684024,6.35349213983748,6.837151608738576,5.775181631774802,5.4674581677340965,5.76898969698504
CC du Pithiverais,epci,200066280,6.56507447354905,5.941585344975175,6.44256120527307,4.817976373908578,8.285464817668208,6.410532443074817
CC Terres des Confluences,epci,200066322,5.609395000603792,6.039077406110374,7.315420842893371,6.366888056997947,8.120565149136578,6.690269291148413
CC Terres du Haut Berry,epci,200066330,5.224580017683466,6.97989466805059,4.695536846961135,5.911352016299542,5.821589205397301,5.726590550878407
CC du Minervois au Caroux,epci,200066348,7.232209993847836,9.026112516234877,4.267140611114908,9.326338095563607,5.88645840453893,7.147651924260032
CA Sète Agglopôle Méditerranée,epci,200066355,5.326839895934752,5.484892981980113,6.820439563947456,7.461629929931528,5.319378162258791,6.0826361068105275
CC de la Haute Ariège,epci,200066363,8.265131301783457,9.658896222440669,7.0528015728128075,8.496419042269345,5.939053503721388,7.882460328605534
CC Causses et Vallée de la Dordogne,epci,200066371,5.586261061946903,7.861504424778761,4.406659292035398,8.821570796460177,6.701327433628318,6.675464601769912
CA Saint-Lô Agglo,epci,200066389,7.701773325083269,5.760160086362379,4.297871220000263,6.011769507234166,6.652799536592109,6.084874735054438
CC Roumois Seine,epci,200066405,6.842727495707628,5.912705420652441,5.390237920039245,4.7140299239636985,4.871743929359823,5.546288937944567
CC Intercom Bernay Terres de Normandie,epci,200066413,7.213510910841797,6.259134763886113,6.441412140923378,6.840053055217399,7.998364736450024,6.950495121463743
CC Interco Normandie Sud Eure,epci,200066462,6.878012048192771,6.604175321977565,6.526251557955962,6.016903822185293,7.916259867054425,6.788320523473203
CC Élan Limousin Avenir Nature,epci,200066512,7.327842911601812,7.805365748399626,2.4473854563763218,6.613572610228008,6.17424296914335,6.073681939149823
CC Ouest Limousin,epci,200066520,7.1204216073781295,7.464382960035134,2.1012736056214316,8.4989898989899,7.986824769433465,6.634378568291612
CC des Monts de Lacaune et de la Montagne du Haut Languedoc,epci,200066553,8.223110555902561,9.573016864459714,4.411118051217989,9.380762023735166,8.595377888819488,8.036677076826985
CC Sidobre Vals et Plateaux,epci,200066561,7.29813269765594,8.162812872467223,5.3071116408422725,8.04854986094557,8.027969805323798,7.36891537544696
CC des Monts du Lyonnais,epci,200066587,6.025367688975031,6.9599532550450345,5.794379204195645,4.407422186751796,6.0865351727283095,5.854731501539163
CC du Pays de Lubersac-Pompadour,epci,200066603,2.459118662065304,7.088531988319618,6.696708255906557,9.226705601274224,8.275152641359172,6.7492434297849755
CC Hautes Terres Communauté,epci,200066637,6.1842424242424245,9.394199134199134,5.502857142857143,9.102943722943722,8.578095238095239,7.752467532467532
CC Vézère-Monédières-Millesources,epci,200066645,2.5266626722588374,9.157978829638505,7.879768324345916,9.964050329538646,8.145596165368485,7.534811264230077
CC Grand Sud Tarn et Garonne,epci,200066652,5.257909396053039,5.435117956531054,5.8978741638298375,3.5548360987454473,4.8078415502178204,4.9907158330754395
CC Saint-Flour Communauté,epci,200066660,6.640699658703071,7.523720136518771,5.035196245733788,7.427175767918088,7.240656996587031,6.773489761092151
CC de la Châtaigneraie Cantalienne,epci,200066678,6.752323003631904,8.680486769492004,4.992736191689072,7.983114004056413,7.5103061176359605,7.183793217301071
CC Cingal-Suisse Normande,epci,200066710,5.180423367246472,6.455447981621266,5.106990482441746,3.940351165080407,4.847103708565802,5.106063340991139
CC Vallées de l'Orne et de l'Odon,epci,200066728,4.257857424182749,5.13430484442694,4.024379677038204,3.0667191807798346,2.9187475384009454,3.8804017329657348
CC Haute-Corrèze Communauté,epci,200066744,3.1040753856311145,8.123131864834043,6.1610947722225555,8.138767180841485,6.667066802712922,6.438827201248425
CC Xaintrie Val'Dordogne,epci,200066751,2.4796805055735978,8.669621697533573,5.2731501799350475,9.60036864741508,8.29281137540595,6.863126481172651
CC Midi Corrézien,epci,200066769,2.8606172554452396,8.043946740552606,7.119756792118833,8.627491726314169,6.066189486646656,6.5436004002155
CC Ploërmel Communauté,epci,200066777,8.515571428571429,7.161428571428571,4.677333333333333,7.061738095238095,7.242642857142857,6.931742857142856
CC de l'Oust à Brocéliande,epci,200066785,8.618615151748378,7.356935785936017,4.636111752482106,5.974755637651043,6.91675004489597,6.700633674542703
CA du Grand Annecy,epci,200066793,5.822767228305415,6.022105629966282,3.3787895891513577,4.732150832642123,2.4322426122336798,4.477611178459772
CC Isigny-Omaha Intercom,epci,200066801,7.012746494713953,5.818474919397166,5.875946614680963,6.250356152058184,8.382282372347605,6.6679613106395745
CC du Volvestre,epci,200066819,5.493206521739131,7.0119962884411455,4.582383351007423,4.459968186638388,4.407973223753976,5.191105514316012
CC du Pays de Honfleur-Beuzeville,epci,200066827,8.113498057042305,7.446110418652394,6.205073685754088,5.341374001026468,6.347166214531857,6.690644475401422
CC de Sézanne-Sud Ouest Marnais,epci,200066835,5.978129536833232,6.3880485177726785,5.314569381351567,6.958366505877394,8.491546855242824,6.626132159415539
CC des Paysages de la Champagne,epci,200066850,4.952175561664613,8.150962176509621,5.5050715707650015,6.1636174044933165,7.588681391601099,6.472101621006729
CC Presqu'île de Crozon-Aulne maritime,epci,200066868,8.823870168921907,7.360661537100911,3.2241973998408064,7.747943751658265,4.572609887680198,6.345856549040418
CA de Châlons-en-Champagne,epci,200066876,4.685136036024704,5.250273581464384,6.547225821058855,4.709349567929963,5.8016880290813955,5.3987346071118605
CC Quercy Vert-Aveyron,epci,200066884,5.84518131917574,6.408305588050031,6.537748582740934,5.5158823000089985,6.132772428687123,6.087978043732566
CC de Vendeuvre-Soulaines,epci,200066892,5.2214108749511015,7.886165080192985,6.369930890598513,6.795018907289086,8.721736862693962,6.998852523145129
CA Alès Agglomération,epci,200066918,6.7219724728269235,6.400283277396311,7.167718693229054,7.543646272746867,6.196408227360902,6.806005788712011
CA Grand Auch Cœur de Gascogne,epci,200066926,5.017186014848305,5.749993577722403,5.3619081871194805,7.058879441004958,3.870758085647494,5.411745061268528
CC Senlis Sud Oise,epci,200066975,1.8892267236420413,5.6952091379735394,4.2455419508587395,4.811159503656833,2.4843043799819213,3.825088339222615
CC Coutances Mer et Bocage,epci,200067023,8.458021490989672,5.764539867040181,4.850503825730652,7.447694108792909,7.195363130827445,6.743224484676172
CC Côte Ouest Centre Manche,epci,200067031,7.7350969213226906,6.117765108323831,5.6275484606613455,7.897924743443558,9.573774230330672,7.39042189281642
CC Spelunca-Liamone,epci,200067049,8.53251017995534,9.665572047812951,3.650334953369237,9.128201760147117,5.623932746617628,7.320110337580455
CC Decazeville Communauté,epci,200067064,5.899957292333974,7.535340593636557,5.876895152679906,9.298846893017297,8.64595344864403,7.451398676062352
CC Haut-Léon Communauté,epci,200067072,8.694361830032273,5.862083148769221,3.4317218249699426,7.6624691514269445,5.32737454913624,6.195602100866924
CC Chablis Villages et Terroirs,epci,200067080,8.421740004018485,7.209697943875159,7.301252427834706,6.290804366753734,7.351550465474516,7.31500904159132
CA du Pays Basque,epci,200067106,4.951517849707576,6.177212716755601,4.470036961353926,6.7660192557764125,3.6753262143758527,5.208022599593874
CA de l'Auxerrois,epci,200067114,4.151615368786195,5.782976158979334,7.367095863832789,6.552194490989799,5.918423141370491,5.954461004791722
CC Coteaux et Plaines du Pays Lafrançaisain,epci,200067122,7.003452662184263,7.09785571506451,7.3103761584590226,5.839632927494094,6.808558967835726,6.811975286207523
CC de Puisaye-Forterre,epci,200067130,8.662478450165093,7.8426789001548665,6.4390030096718585,8.690646641147767,8.491949858282442,8.025351371884407
"CC Saint Affricain, Roquefort, Sept Vallons",epci,200067155,7.280032229709932,7.953413419279227,5.5759595663639026,7.941473776736009,6.038382654556109,6.957852329329036
"CC Monts, Rance et Rougier",epci,200067163,6.25,9.24236155315086,5.624124761298536,8.534373010821133,7.01750477402928,7.333672819859961
"CC Aubrac, Carladez et Viadène",epci,200067171,7.292726197516263,9.371082199881727,4.62615809185886,9.533609304159274,8.793021880544057,7.923319534792036
CC Creuse Sud Ouest,epci,200067189,7.670353982300885,8.121091445427728,8.552802359882007,9.24085545722714,7.6817846607669615,8.253377581120944
CC Monts d'Arrée Communauté,epci,200067197,8.452751274343223,8.158018559665404,4.128218533525029,7.780943667494445,5.1879492876748134,6.7415762645405835
CA du Cotentin,epci,200067205,7.392194779429794,5.952793071933305,4.770992621653552,5.476087247274916,6.142083324045385,5.94683020886739
CU du Grand Reims,epci,200067213,3.846661100989992,5.2985895403584795,6.431854823717894,3.9276315567107525,3.869229131247444,4.674793230604913
CC Centre Morbihan Communauté,epci,200067221,8.292947220924802,6.621531994395142,4.1390938813638485,5.517421765530126,6.617188229799159,6.2376366184026155
CC des Luys en Béarn,epci,200067239,5.890215635316429,6.26329282854534,5.145220200885018,5.019948022757603,3.6303645430919436,5.1898082461192665
CC Pleyben-Châteaulin-Porzay,epci,200067247,8.454418564075722,6.25324958562331,4.227950798220361,6.01373985867574,3.933525255168804,5.776576812352788
CA Pau Béarn Pyrénées,epci,200067254,3.0007723486814464,5.377153308123872,5.651194977879934,6.2489743209510396,2.5297755863671187,4.5615741084006824
CC du Haut-Béarn,epci,200067262,7.014186162269786,7.435260079641613,5.405238924838228,7.7714970134395225,6.057677949228472,6.736772025883523
CC du Béarn des Gaves,epci,200067288,7.322059160742949,7.3231483604677825,6.147500573263013,8.74552854849805,6.721680807154322,7.251983490025223
CC du Nord Est Béarn,epci,200067296,7.804114986137458,5.801342477746972,5.139530132788559,5.426207500364804,3.5417773237997956,5.542594484167518
CC Serein et Armance,epci,200067304,6.61427505595623,6.021429163557987,8.21238497886098,6.320359777833043,8.711638895797066,7.176017574401061
CC Serre-Ponçon Val d'Avance,epci,200067320,5.837053571428571,8.630252100840336,4.78203781512605,4.790835084033613,4.804359243697479,5.76890756302521
CA Pornic Agglo Pays de Retz,epci,200067346,7.581376314298306,5.972281684820248,2.7309387395328337,6.080054145942202,5.176147453251905,5.508159667569099
CC Grand-Figeac,epci,200067361,6.56365389914577,7.261481583540002,4.785478093138606,8.270115734362083,5.226462753742997,6.421438412785892
CC Côtes de Champagne et Val de Saulx,epci,200067379,4.423362650499531,6.100589189650756,5.55409444112373,6.009649047903681,8.518145333447187,6.121168132524977
CC Haut Nivernais-Val d'Yonne,epci,200067429,6.896313931532715,8.202282242837205,5.943929069862901,9.01017978819473,9.310073064608817,7.872555619407274
CA Provence-Alpes-Agglomération,epci,200067437,6.349644297143822,7.757594308754301,6.983703109497371,7.441683730552448,5.1925017415718475,6.7450254375039576
CC Buëch-Dévoluy,epci,200067445,7.220179563916203,9.623022659256092,6.416310389055152,7.917486105173151,4.649209063702437,7.165241556220607
CC du Guillestrois et du Queyras,epci,200067452,7.829970104633782,9.891629297458893,5.997259591429995,7.16230692575984,3.274414549078226,6.831116093672146
CC Loudéac Communauté - Bretagne Centre,epci,200067460,8.358812159550167,6.7942169897889455,5.720611491829204,7.240770026747887,8.110076338858626,7.244897401354966
CC Comtal Lot et Truyère,epci,200067478,6.603978300180832,8.071196073366055,3.8168948592095067,8.175510204081633,5.913407388271764,6.516197365021958
CC Bouzonvillois-Trois Frontières,epci,200067486,3.4102930664760542,6.098602176157573,5.598999285203717,3.8222539909459137,6.6556667460884755,5.117163052974346
CA Saint-Avold Synergie,epci,200067502,2.7966556447803494,5.259688238072744,6.881492678318375,5.520472366556448,7.344563060935286,5.5605743977326405
CC Creuse Confluence,epci,200067544,6.620885083805619,7.55100687326661,8.38393826118413,8.942119860122995,8.223139997588328,7.944218015193536
CA Thonon Agglomération,epci,200067551,7.301527707311573,5.783336151981509,3.3333446079260387,4.076622132025481,3.5990867579908676,4.8187834714470945
CC Marche et Combraille en Aquitaine,epci,200067593,5.947227788911156,7.382097528390114,8.350107622652713,9.45401914940993,8.594893490685074,7.945669116009798
CC Billom Communauté,epci,200067627,5.1612777864138035,5.994403855122027,4.408946059381315,4.075781128555883,4.726138660034199,4.873309497901446
CA Clisson Sèvre et Maine Agglo,epci,200067635,7.703790529087171,5.190644498142604,3.5142280088000866,3.3655101525588775,3.282432286219209,4.611321094961589
"CC Meurthe, Mortagne, Moselle",epci,200067643,6.4415553435114505,6.668773854961832,4.6796875,4.772781488549619,5.862535782442748,5.68506679389313
CC Houve-Pays Boulageois,epci,200067650,3.0291190723433714,5.3740048459674625,4.956602630668051,4.088438906195916,6.164330218068536,4.722499134648667
"CC de la Cléry, du Betz et de l'Ouanne",epci,200067668,6.8416385971864475,6.759213394095502,6.053893402021003,7.39553199920745,8.994402615415098,7.2089360015851
CC Canaux et Forêts en Gâtinais,epci,200067676,7.802736643437863,6.697372241579559,5.067000580720093,7.519054878048781,8.31003193960511,7.079239256678281
"CA Épernay, Coteaux et Plaine de Champagne",epci,200067684,4.930133029747222,5.837054371429174,5.97105390761706,6.137963021525098,6.948917420361352,5.965024350135981
CC Tannay-Brinon-Corbigny,epci,200067692,6.932351729818781,8.01410626029654,3.525947281713344,9.393018945634267,8.752471169686984,7.323579077429983
CC Sud Nivernais,epci,200067700,6.919961380642047,8.242626116340816,5.67270094134685,8.569345884624669,9.167608013516775,7.714448467294231
CC Serre-Ponçon,epci,200067742,6.95647693520034,8.050857731708795,6.106019276232042,7.794811177789901,3.793174516578772,6.54026792750197
CC Vallées et Plateau d'Ardenne,epci,200067759,7.145251396648045,8.337727583296491,6.949961818254893,5.304208030223865,8.346730436879547,7.216775853060568
CC du Royans-Vercors,epci,200067767,7.866027711219918,8.95176580893843,4.407438274820294,6.78331076153766,6.91790811542869,6.985290134388999
CC de Hanau-La Petite Pierre,epci,200067783,4.5400969086879766,7.750140855651129,5.197385719115051,5.9777260263681775,7.276227322240168,6.1483153664125005
CA Pays Foix-Varilhes,epci,200067791,3.4544197158305043,6.917986923173645,5.946812523576009,6.8286181315226955,3.9394882434301524,5.417465107506601
CC Saône-Beaujolais,epci,200067817,6.010344204535189,6.033065317553528,5.116677206613064,4.396919324238866,5.899697352967748,5.491340681181678
CA Gap-Tallard-Durance,epci,200067825,6.008013362231811,6.032550555765445,6.347815712552942,6.348531546399952,3.3936091944880795,5.626104074287646
CC de l'Alsace Bossue,epci,200067841,3.9673890861597485,6.618260479164116,5.204563079057998,6.2115423860250605,8.498387820905268,6.100028570262438
CC Sèvre et Loire,epci,200067866,7.00799179899161,5.054687336555158,3.294022887508107,2.6881106299294966,3.5796564781689995,4.324893826230674
CA de Haguenau,epci,200067874,3.5494163504585448,5.1093787156608315,4.668379532460013,4.487856574199485,5.803451235021041,4.7236964815599825
CC Bazois Loire Morvan,epci,200067882,7.678333009268261,8.826625186337417,4.372285955019768,9.597446367230539,9.004666537040638,7.895871410979325
CC Morvan Sommets et Grands Lacs,epci,200067890,8.252113821138211,9.322926829268292,3.817560975609756,9.786422764227643,8.087235772357724,7.853252032520325
CC Amognes Cœur du Nivernais,epci,200067908,7.51918814883938,8.91134958590925,3.4922430887670592,7.298845211711186,6.94039426105214,6.832404059255802
CC Cœur de Loire,epci,200067916,6.876335756564573,6.747546974933461,4.718865451078536,8.715925793508918,8.8645771262861,7.1846502204743175
CC du Canton d'Erstein,epci,200067924,4.439908161135462,5.976101022750991,4.849071175120017,4.519974953036944,5.112544353997078,4.979519933208098
CA Golfe du Morbihan - Vannes Agglomération,epci,200067932,5.292771141113546,5.905327395678707,3.468738955255531,6.282839706887208,2.8502097028816475,4.7599773803633285
CC Couserans-Pyrénées,epci,200067940,6.470181186066725,8.788593969378885,6.542755900247376,8.459116132914355,5.245904927458715,7.101310423213212
CC Haut Chemin-Pays de Pange,epci,200067957,2.125851932781853,5.867124499245617,5.81223661620103,3.997242599240414,2.460746058997971,4.052640341293377
CA de la Région de Compiègne et de la Basse Automne,epci,200067965,1.8352100607070012,5.891644640766622,6.314976405131733,4.214212438297308,3.855835958337859,4.422375900648105
CC Thelloise,epci,200067973,2.061106074342702,5.495854281711036,4.533157504327042,2.8995796587818345,5.003774828978818,3.998694469628286
CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,epci,200067981,7.816140933658257,6.8516602453269435,5.6494356935727605,7.776442078608089,5.929750997236328,6.804685989680476
CA du Beauvaisis,epci,200067999,1.8778204233542684,5.345603628750872,6.762153989299837,3.8641253779948825,5.890866092889819,4.748113902457936
CC de l'Oise Picarde,epci,200068005,1.86064209274673,5.757193816884661,6.885850178359096,3.696551724137931,7.922901307966706,5.224627824019025
CA Creil Sud Oise,epci,200068047,3.0215347843074167,5.341384937142331,8.932637723793983,1.9827514881294386,6.960722575900347,5.247806301854704
CC Loue-Lison,epci,200068070,5.224494630448516,8.569211939355654,3.1547299431459255,6.142687934301958,5.268240682248894,5.671873025900189
CC Les Bertranges,epci,200068088,6.018376111055628,7.590981723759113,4.915559772296016,8.022620593228803,7.59048237291521,6.8276041146509545
CC Champsaur-Valgaudemar,epci,200068096,5.784006447568729,8.4630608041551,6.631503537207845,7.726246977702158,4.444255395361332,6.609814632399034
CA de la Provence Verte,epci,200068104,6.545921145507714,7.780457799737824,4.7759503882222445,5.845205203186447,4.247100937783604,5.838927094887567
CC du Pays de Saverne,epci,200068112,3.9870547447296314,6.344377341609349,5.3276575518649,5.531202818319074,5.148940334395795,5.26784655818375
CA Quimper Bretagne Occidentale,epci,200068120,5.760240951879206,5.680341149690361,3.877923678691067,5.208089382809316,3.115396467231936,4.728398326060377
CC Sarrebourg Moselle Sud,epci,200068146,4.209665378535043,6.082030563850343,5.520880906376251,5.672229053223257,7.114987704198138,5.7199587212366065
CC des Baronnies en Drôme Provençale,epci,200068229,8.2578125,8.240956439393939,6.874905303030303,8.864109848484848,5.64185606060606,7.57592803030303
CC Berry Loire Puisaye,epci,200068278,7.166934634362699,6.883129123468426,6.152298054000111,8.222099018683817,9.363807728557964,7.557653711814604
CC des Deux Vallées Vertes,epci,200068294,3.747398119122257,6.82846394984326,3.8522257053291535,6.783260188087774,7.645078369905956,5.77128526645768
CC de Mirecourt Dompaire,epci,200068369,6.421990850291844,6.204816742914234,5.269180207183047,5.820318662249567,6.564337172003996,6.056128726928537
CC de la Porte des Vosges Méridionales,epci,200068377,5.996831669676013,8.2997649303308,5.984226484516063,7.366265799066535,7.013218410383947,6.9320614587946725
CC Cœur du Perche,epci,200068435,8.31759014951627,7.624098504837291,6.355057167985928,7.31750219876869,8.109938434476692,7.544837291116974
CC Andaine - Passais,epci,200068443,8.463135561112374,5.999772675608093,4.757444873834962,8.794574524513147,9.22603622035311,7.4481927710843365
CC Argentan Intercom,epci,200068450,5.151823001510529,5.714006456772206,6.980985102034772,7.35849894855315,8.107336433373812,6.6625299884488935
CC des Pays de L'Aigle,epci,200068468,5.359057802572447,6.618472028513869,7.235859290252596,7.248217883155122,8.559313497598016,7.004184100418409
CC des Causses à l'Aubrac,epci,200068484,5.534219223354448,8.732098595428257,4.832966125034425,8.47335444781052,7.257091710272652,6.965946020380061
CA de Cambrai,epci,200068500,3.1101158792506394,5.0772365184831685,7.30249746093511,5.388115952669383,5.8640896687591,5.348411096019481
CC Terroir de Caux,epci,200068534,7.619101657341919,6.22226327456983,3.7643565924205635,4.610076005489286,7.1841813575424895,5.879995777472817
CC Les Balcons du Dauphiné,epci,200068542,7.833742235214282,6.062418437124811,4.555593255728977,3.4045649109985905,5.056467609751005,5.3825572897635325
CC de l'Ouest Vosgien,epci,200068559,4.816875428963624,7.248713109128346,4.819492107069321,7.414464653397392,8.107412491420728,6.481391557995882
CC Les Vals du Dauphiné,epci,200068567,9.183445972807506,6.0518565635684185,6.250807028703188,4.205597519281228,5.466406933290928,6.2316228035302546
CC Alpes-Provence-Verdon - Sources de Lumière,epci,200068625,7.856206293706293,9.588111888111888,5.41687062937063,8.700874125874126,6.696940559440559,7.651800699300699
CA Le Muretain Agglo,epci,200068641,5.1110901469225025,5.316232024347626,3.4986095274033846,3.576754907670979,2.832946407330539,4.067126602735007
CA de Chaumont,epci,200068658,6.546883032700776,6.94474619459532,5.720445249111513,6.325420773821498,6.47625114553298,6.402749279152417
CA de Saint-Dizier Der et Blaise,epci,200068666,5.875267159524894,6.9923093094145266,6.0162047580673415,6.330261728741109,8.193546126624856,6.681517816474544
CA Grand Lac,epci,200068674,6.70951627784368,6.393291155924608,4.36429418742586,5.679082641360221,3.0385396072228814,5.236944773955449
CC Terre d'Eau,epci,200068682,3.8204127791914053,6.4387899349731414,4.1852982753746115,7.146904156064461,8.245801526717557,5.967441334464235
CA d'Épinal,epci,200068757,4.019346080890351,6.697223046288555,5.787184120391596,5.875059557521328,6.037874088657551,5.6833373787498775
CC du Sisteronais-Buëch,epci,200068765,6.956096397041279,8.346735067207508,7.586494869959437,8.42853734192317,6.097391235186511,7.483050982263582
CC des Vosges côté Sud Ouest,epci,200068773,4.303665358603991,7.445687567838357,3.2017199632629207,8.215329381314186,9.071052851298322,6.447491024463557
CA Valence Romans Agglo,epci,200068781,5.312736489058253,5.469207725271921,5.368871435032397,5.555640138098415,4.334172193140754,5.2081255961203485
CC Intercom de la Vire au Noireau,epci,200068799,6.485163521475536,7.05665613525745,5.661002476304329,6.755870549056443,8.910191273161985,6.973776791051148
CC du Bassin Auterivain Haut-Garonnais,epci,200068807,6.080774944293142,6.250123793018074,4.633510769992572,4.088666749195346,3.5892238177766775,4.928460014855162
CC Cœur de Garonne,epci,200068815,5.55484334578902,6.239292900258695,5.55590686979017,4.981144006898534,5.176544984190859,5.501546421385455
CC Pays Ségali Communauté,epci,200068831,6.228652592881413,8.256725895393528,4.192112738818025,7.177407675597393,5.474906700829945,6.265961120704061
CC des Hauts du Perche,epci,200068856,8.210391822827939,7.979435385738623,7.276344609394013,8.561450474568021,9.432465320029204,8.29201752251156
CC de la Mossig et du Vignoble,epci,200068864,3.39930908351961,6.853281853281853,4.397236334078439,4.877301361511888,4.831822800243853,4.871790286527128
CC Éguzon - Argenton - Vallée de la Creuse,epci,200068872,4.385995223334519,6.831495502820265,6.223588596981554,8.69530972102241,9.109609228111184,7.049199654453986
CC Champagne Boischauts,epci,200068880,7.805372529143437,7.186011150532185,5.6091231626964015,6.548504815002534,7.9161682716675115,7.013035985808413
CC La Rochefoucauld - Porte du Périgord,epci,200068914,6.300560249816312,7.359065025716385,6.381337252020573,7.928912564290963,8.178499265246142,7.229674871418075
CC du Confluent et des Coteaux de Prayssas,epci,200068922,8.287911009324391,7.474562407982987,4.943453841539887,7.263591253612519,7.430612356180817,7.08002617372812
CC Fumel Vallée du Lot,epci,200068930,8.194630598234717,6.9637136319058515,5.5817260542661,9.045766590389016,8.545235371036286,7.666214449166394
CC Albret Communauté,epci,200068948,7.611879297173415,7.476623376623377,5.02563025210084,8.39935064935065,7.505920550038197,7.203880825057295
CC Anjou Loir et Sarthe,epci,200068955,7.718714121699196,6.546892939150402,3.4280640068886337,4.591059127439724,6.384615384615385,5.733869115958667
CC Maine Cœur de Sarthe,epci,200068963,4.112603305785124,5.371806912096169,4.257419233658903,4.416228399699474,5.452620210368144,4.722135612321563
CA Dinan Agglomération,epci,200068989,8.904976633598427,5.822128392227597,5.267627285398048,7.1338443879642535,5.581044519144052,6.541924243666476
CA Arlysère,epci,200068997,6.885835233891742,7.355653272515465,6.965346940784616,5.921161008745304,6.203882061463238,6.666375703480073
CC du Barséquanais en Champagne,epci,200069003,4.848591174906964,7.7281765018607125,5.461881977671451,6.7889952153110045,8.671823498139288,6.6998936735778845
CA des Deux Baies en Montreuillois,epci,200069029,3.075953771215926,5.381084924212629,5.6013826279006445,6.648851844008108,6.186730402686594,5.37880071400478
CA du Pays de Saint-Omer,epci,200069037,3.147203149666204,5.436274416569983,6.65756889894821,4.1142514787834985,6.478983205584191,5.166856229910417
CA Grand Belfort,epci,200069052,4.49118923484694,5.226613850619909,6.658064641404286,4.7751046126661425,4.142748958727755,5.058744259653006
CC des Vosges du Sud,epci,200069060,5.722779416584726,7.529072435267126,4.195345788266143,6.193379219927892,5.793117010816126,5.886738774172402
CC Leff Armor Communauté,epci,200069086,8.930547117321652,6.624724202986602,5.5925239024078275,5.836792120998945,5.338119144309788,6.4645412976049625
CC Isle et Crempse-en-Périgord,epci,200069094,8.789502993178338,6.715787275511625,4.979117360434359,8.678337741890575,7.5397466239732704,7.340498398997634
CC Randon - Margeride,epci,200069102,6.668612314065148,9.340048954999059,6.988326115609113,6.909056674825833,5.8683863679156465,7.15488608548296
CA du Grand Chambéry,epci,200069110,4.844716318610239,5.50783958602846,4.65647015339124,5.03889114766217,2.7164738495656997,4.552878211051562
CC Mont Lozère,epci,200069128,5.5813953488372094,9.50109011627907,6.736191860465116,7.426053779069767,5.7376453488372094,6.996475290697674
CC des Cévennes au Mont Lozère,epci,200069136,7.866322887742959,9.782229274097581,8.301071003570012,9.227092423641412,4.470448234827449,7.929432764775884
CC des Hautes Terres de l'Aubrac,epci,200069144,8.093645484949834,9.12905764312414,6.63250049183553,8.427109974424553,6.662404092071611,7.788943537281133
CC Gorges Causses Cévennes,epci,200069151,5.340990667623833,9.682842785355348,6.551758793969849,8.317875089734386,5.515290739411342,7.081751615218951
CC Dômes Sancy Artense,epci,200069169,8.60683081810961,8.626926131850675,4.733518665607625,6.3793486894360605,6.055361397934869,6.880397140587769
CC Mond'Arverne Communauté,epci,200069177,4.879710969785455,6.135779861918785,4.275568533320135,5.391403330776273,2.8992601024473537,4.716344559649601
CC des Terres d'Apcher-Margeride-Aubrac,epci,200069185,7.813780785862004,7.560443692423388,6.331265275427712,7.862850159804474,5.994829855235946,7.112633953750705
CC de la Dombes,epci,200069193,7.679504567904394,5.655347135143435,4.003275584103181,4.617831460961691,5.044936919415513,5.400179133505643
CC Pays Fort Sancerrois Val de Loire,epci,200069227,6.315356291964479,7.253248862897986,4.013861815031405,8.35705003248863,7.903941953649556,6.76869179120641
CC du Haut Pays du Montreuillois,epci,200069235,2.659340659340659,6.476021088737852,5.767960363336086,4.868512989900273,6.603125198500921,5.274992059963158
CA Troyes Champagne Métropole,epci,200069250,5.292101964061847,5.24862446023123,6.678669266843107,5.244352741793193,5.545973208896318,5.601944328365139
CC Aubrac Lot Causses Tarn,epci,200069268,6.721029504080351,8.699686126804771,6.323289391086001,6.600125549278092,4.683741368487131,6.60557438794727
CA Tarbes-Lourdes-Pyrénées,epci,200069300,4.733579158316633,5.613939879759519,6.455887775551102,7.185971943887775,5.093354709418838,5.8165466933867735
CC Ouest Aveyron Communauté,epci,200069383,6.807881773399015,7.093450100346652,5.641744207261449,8.629045794563035,6.595110381317278,6.953446451377485
CA de Lamballe Terre et Mer,epci,200069391,8.022234369459875,6.372458929204586,3.910102233778513,5.9265748729464605,5.651577827679943,5.976589646613876
CA Saint-Brieuc Armor Agglomération,epci,200069409,5.126266316475443,5.8957786159547645,4.6259009854065045,6.2821540709729655,4.17307477109211,5.220634951980358
CC Pays d'Orthe et Arrigans,epci,200069417,6.493690055527511,7.400849739188962,5.8656402490324755,7.265985192663638,6.331776880363453,6.671588423355208
